date,asset,sector,factor_value,factor_redundant,factor_unrelated,forward_return_1d
2026-04-08,A03,hlth,-1.4670452453909906,-0.8158778267341713,0.2627492251471385,0.009678570539670918
2026-04-08,A04,tech,2.129247112028298,1.522366186966529,0.4801434033916108,0.017212309937445564
2026-04-08,A05,fin,-1.287422581274031,-0.9011451710369731,-1.7445859869741926,-0.012672811749698108
2026-04-08,A06,indu,-1.0967855784546396,-1.200684725043956,0.9274384815581808,-0.007063601604139382
2026-04-08,A07,hlth,1.836913528321314,1.4757360268289046,0.45442033821436295,-0.020150262054114382
2026-04-08,A08,tech,2.905067169240407,1.975175059420191,-1.110430684414478,0.006856793797468322
2026-04-08,A09,fin,-1.1715666288253417,0.43580434518061784,-0.47152480744994896,-0.010014016315480469
2026-04-08,A10,indu,-0.36824895678803055,0.686238671733524,0.2637172043565196,0.0031704019653729966
2026-04-08,A11,hlth,0.34155555094050954,0.47059681719225716,0.05246679835624363,-0.009740322172618282
2026-04-09,A00,tech,-0.292171185803555,0.8418408856381866,1.8206461576468016,0.03337831954006948
2026-04-09,A01,fin,-0.10348826806596086,0.19095410759680664,0.7307746911386448,-0.031091181170586596
2026-04-09,A02,indu,-0.25197737820688537,0.32040874133341557,-1.5720402556532407,0.016268650761136223
2026-04-09,A03,hlth,0.15256251210246857,-0.07114881364909702,-0.06695317289820084,-0.005960254414048004
2026-04-09,A04,tech,1.471491972993157,1.0699718706107326,-1.172007192594816,0.004659480975395682
2026-04-09,A05,fin,-2.5666584409312976,-2.215115202632074,-0.5182798423662747,-0.03132460397780417
2026-04-09,A06,indu,-0.23685026450968424,0.42795517560013285,1.5112284332767216,-0.00763652450515627
2026-04-09,A07,hlth,0.17651242137244696,-0.5834234789082064,0.637533810897696,0.026706941579468957
2026-04-09,A08,tech,0.2959939896870995,0.6766059982315664,-0.6989304285787463,0.012837080798502539
2026-04-09,A09,fin,-0.37191458132128985,-0.37473084142799856,-1.013717366440399,0.033158573782913724
2026-04-09,A10,indu,-1.7567217824785826,-0.5269569916546161,0.03278209287626079,0.01652135064963954
2026-04-09,A11,hlth,0.32799548371410964,0.6801182318386326,-1.2165601493811278,0.010093715513447963
2026-04-10,A00,tech,-0.6711402773965811,-0.561311713649022,0.8567939825665268,-0.03431644909866517
2026-04-10,A01,fin,0.31200947155124387,0.44844294869796775,0.8418200668900618,0.030767018847275153
2026-04-10,A02,indu,1.1553120361066962,1.4086129734208641,0.5541165013240933,0.011988380398439953
2026-04-10,A03,hlth,0.6087614722244398,-0.20898861862993778,2.327653100346085,0.019366725605765838
2026-04-10,A04,tech,-2.2912895085981,-1.6789080742104165,-0.2051616888660442,-0.02058403126482829
2026-04-10,A05,fin,0.3043667290302598,1.1019300389165658,-2.003522292066514,0.01749274071544525
2026-04-10,A06,indu,0.07203357323257792,-0.3957294360247339,1.604254361517141,0.021657565412711077
2026-04-10,A07,hlth,0.41389028537269307,-0.20362681061330706,-0.45769943095682564,0.006313121544234139
2026-04-10,A08,tech,1.6162096816512073,1.2527304922545612,0.10788044434303304,0.011152856580578747
2026-04-10,A09,fin,-2.063238276804743,-0.9376356794721278,1.309550684860527,-0.0028460883215844545
2026-04-10,A10,indu,-0.5911034251911056,-0.4069167642973783,-1.6022595410589253,-0.019631318995552056
2026-04-10,A11,hlth,0.5909063227933546,1.2110107802175418,-1.2516472141061394,-0.0005869483136336402
2026-04-13,A00,tech,-1.6012779371188537,-2.3167307786156908,0.09212665843410921,0.00879754995904166
2026-04-13,A01,fin,-0.7941362900254239,-1.3337787998626531,-0.8373982238274621,0.0014076823221996731
2026-04-13,A02,indu,0.43963660601699356,-0.5815656142537968,-0.5944003521987352,0.01235984053609731
2026-04-13,A03,hlth,0.524187842812771,-1.0332381819400434,-1.4805365125650163,-0.011996713886146563
2026-04-13,A04,tech,0.27627417932855375,-0.21356673856311845,-0.8881338537336524,-0.0024871315593149555
2026-04-13,A05,fin,-1.4127658838923665,-0.5392757788880123,-0.35801668807442916,-0.001715541602430321
2026-04-13,A06,indu,-2.310103436632644,-1.7880028454723955,0.8035850193786016,0.007170155761817801
2026-04-13,A07,hlth,0.054353585390382264,0.15672155893837886,1.7207698311659838,-0.007657409102929914
2026-04-13,A08,tech,-0.47177603363833576,0.32328727447964056,-1.38218151537704,0.00853624098008891
2026-04-13,A09,fin,0.45938577171661177,1.1181817195622432,0.39282746825991893,-0.0034792327514411338
2026-04-13,A10,indu,0.7019536262212701,0.4498847775192053,-1.0405439391575344,0.0004569711583224732
2026-04-13,A11,hlth,0.13824143205868192,0.9089205361827157,0.47469708846320197,0.01714334656871619
2026-04-14,A00,tech,-0.1310866506877266,0.5539834389984226,1.1059933699072981,-0.007380069620038493
2026-04-14,A01,fin,-1.8309058258475304,-1.7890306977536794,-0.9620911163416273,-0.03686077964030476
2026-04-14,A02,indu,0.9282969915684843,0.8496501176688921,0.34770845245095694,0.025057636297713598
2026-04-14,A03,hlth,-0.605000712808731,-0.43901820773842554,-0.4070782363503251,-0.009049766293180017
2026-04-14,A04,tech,-0.5339002383735546,-0.18538523998695602,-0.28436383804009513,0.02015624793805332
2026-04-14,A05,fin,-1.06975241128969,-1.2488479714724263,0.18532564941538202,0.003388532618490648
2026-04-14,A06,indu,-0.6542832766875555,-1.4117387896666702,0.6191711169753933,-0.005239883710817121
2026-04-14,A07,hlth,0.4278904406949172,-0.944266753108333,-0.33925848388401536,0.008687079643705572
2026-04-14,A08,tech,-0.18924434093640552,-0.8029015064492485,1.0638515327343585,0.03826327383878037
2026-04-14,A09,fin,0.32866200228248105,-0.04514176936586309,-1.141938226142404,0.04285425859020499
2026-04-14,A10,indu,0.3619218539288437,0.07743034576093347,0.006339062362268442,0.0028353101183709486
2026-04-14,A11,hlth,1.320661655528167,2.086801856327427,2.5976737265958323,0.008486458488454175
2026-04-15,A00,tech,0.2230797426252751,-1.6225614828672983,0.668326018107997,-0.004832655700612737
2026-04-15,A01,fin,1.4332145066061728,0.6771528498647401,-0.6883722822307594,0.014812169612598612
2026-04-15,A02,indu,0.09152017817320818,1.516313132069687,0.8978154084105481,-0.0058073803982354195
2026-04-15,A03,hlth,0.5807770953297967,0.6674745296090461,1.6289369476239914,0.021034050890622172
2026-04-15,A04,tech,-0.056783194392691534,-0.3754916077045778,-0.9701495196514126,-0.03685525446187324
2026-04-15,A05,fin,-0.17040758116420443,0.15976281888524063,-0.8876956557145598,-0.007393777687029743
2026-04-15,A06,indu,-0.7794823967254196,-1.4822126895044594,1.3357843363202329,-0.042934169489381634
2026-04-15,A07,hlth,0.4303013589575532,0.12281693365170598,-0.19134398669506028,-0.028180011168713888
2026-04-15,A08,tech,-0.8515371891857679,-0.5363895486205944,1.403821392066557,0.023871095839535117
2026-04-15,A09,fin,0.6655852363134291,0.4142492743267713,-0.4425357118921839,0.020566040584687438
2026-04-15,A10,indu,1.08528700444591,1.2341845761261852,1.4550455762707113,-0.010048456647912167
2026-04-15,A11,hlth,0.36653140723722993,0.46335912080769237,0.13148581680545218,-0.028583943491869022
2026-04-16,A00,tech,0.2582288233226952,0.35861097681108234,0.9001845640199633,-0.03269644773139126
2026-04-16,A01,fin,1.5647180216699044,2.3163465968075734,0.7394126723009475,-0.010265717240599433
2026-04-16,A02,indu,-0.36177047744417123,-0.3054958368424258,-0.159648307422017,0.003506236112402178
2026-04-16,A03,hlth,-0.9411220959249583,-0.8430353981482168,-0.652916144664712,-0.007349020892694931
2026-04-16,A04,tech,-0.44856420802835434,-0.7661114938342748,0.5484279208297995,-0.006861808211073716
2026-04-16,A05,fin,0.4523339506431387,-0.30272383689650506,0.18797358748610446,-0.001374361625028661
2026-04-16,A06,indu,-1.5657590721805144,-1.842714423087005,-1.4481272594150476,-0.0021952714763231887
2026-04-16,A07,hlth,0.6374709026511215,-0.08704875608276608,-0.0679802559844049,-0.01762083722825767
2026-04-16,A08,tech,-0.5387713176177432,-0.419548151323663,0.26203581207438104,0.011981907547510042
2026-04-16,A09,fin,1.1478126607335635,1.004045939612123,-0.8996947864877538,0.01784457005064393
2026-04-16,A10,indu,-2.3942603049004716,-1.6452969782990328,0.189843392837443,-0.0018762824664798668
2026-04-16,A11,hlth,-0.7865657751041687,-1.0099172090307458,-1.4548224852577891,0.007984405754608589
2026-04-17,A00,tech,1.3361861000121709,1.244576511749006,-1.4237344353990602,0.010053711766247291
2026-04-17,A01,fin,1.2479499850594318,0.5270416571282119,0.44632214754306365,0.037214122910230144
2026-04-17,A02,indu,-0.25251733430296475,0.5879061961526681,-0.8065989043073726,-0.025457555588009922
2026-04-17,A03,hlth,0.36345433783907316,-0.1221344853748006,-1.2826346502605217,0.006434539797495132
2026-04-17,A04,tech,-2.409921965799875,-2.068914545921254,0.7138201364823995,0.02678628915306268
2026-04-17,A05,fin,-1.1563476602653329,-0.48476439570301416,0.2416445216767513,-0.037660573604646676
2026-04-17,A06,indu,-0.2937789201521298,0.25211064529567107,-0.6139768013928971,-0.02679649981752516
2026-04-17,A07,hlth,-1.0721330214268592,-0.4816334966370792,1.4511788490210642,-0.012760664214924203
2026-04-17,A08,tech,0.7143964826306588,-0.5112808525894238,-0.44065242156974244,-0.0075541823265855845
2026-04-17,A09,fin,1.997296530747994,1.7209282354805464,0.03210767397093466,0.02424121187806487
2026-04-17,A10,indu,-1.176614719429302,-1.4442151346051508,0.2689134476786009,0.00012673551869955314
2026-04-17,A11,hlth,-0.8374634040851927,-0.4450587159066768,-0.6196659341286136,-0.03884909480918334
2026-04-20,A00,tech,0.47113629339992935,0.4284298271663318,-1.6919626491697632,-0.0019139316468454236
2026-04-20,A01,fin,-0.5334523471647244,-0.6076950126929932,-0.01756282647744591,-0.024401570227095864
2026-04-20,A02,indu,-0.4116383222162092,0.8205481822222809,-0.9024230947925126,0.00994466956066471
2026-04-20,A03,hlth,1.362642639803341,0.849346207579364,-0.3423409386638824,0.015940718064935088
2026-04-20,A04,tech,-1.040586052512433,0.27232232991300864,-0.08158776968512098,-0.03405045660643586
2026-04-20,A05,fin,-2.41278033092949,-2.351190650319847,-1.7056522160155172,0.004332813310179796
2026-04-20,A06,indu,1.6109369950118944,1.4800113965900012,-1.615658339320678,0.0474974476189654
2026-04-20,A07,hlth,2.549327952607003,1.9761697250996393,0.48206683552552526,0.01363651845916921
2026-04-20,A08,tech,-0.40526926544933184,-0.8051168345334017,-0.5227186961696804,-0.008367580303167449
2026-04-20,A09,fin,-1.9368380406201853,-1.2493489596519654,-2.564744341820567,-0.010587416450631168
2026-04-20,A10,indu,-0.31048397619594376,0.5101725187617996,0.7848440366081351,0.01106319943458745
2026-04-20,A11,hlth,-0.2862229498406692,-0.39463108746042885,0.27236975527423984,-0.03575832390950704
2026-04-21,A00,tech,-0.713874824036484,-1.8919259842572256,-0.22153611573080054,-0.011563648755025184
2026-04-21,A01,fin,-1.3168302110582415,-1.4999642143620515,0.6474846907094743,-0.014849384262472568
2026-04-21,A02,indu,0.8358078963143372,0.035971857912480254,-0.013646791795296761,0.01915926600883713
2026-04-21,A03,hlth,0.3493506225604296,0.12388264308100251,0.701663648089567,0.03136489129617636
2026-04-21,A04,tech,2.3826022826840734,2.3356011328750093,-1.0350781140406409,0.00035359926775027986
2026-04-21,A05,fin,0.42018859872493736,0.14709562839303472,-0.01208465078826744,-0.006814720160962075
2026-04-21,A06,indu,0.3877031412620148,-0.34709603327928185,-0.21069001436315682,0.007832357042444043
2026-04-21,A07,hlth,-0.16692793010856513,-0.15102227580411298,-1.2158909241041307,-0.005582941720692289
2026-04-21,A08,tech,0.816775867200791,1.2012472799053633,-1.5634779478686884,0.022308176531600964
2026-04-21,A09,fin,0.6250852012481537,-0.14801564879523532,0.6857490352746618,-0.04253520500738832
2026-04-21,A10,indu,1.251725008565195,0.32986257564276733,-0.3509523822179781,-0.011527200904077113
2026-04-21,A11,hlth,-0.5213229186372847,-0.029796667481565287,-1.0222802816473295,-0.017733618353778055
2026-04-22,A00,tech,-0.09617893692333225,-0.007904363242012026,-0.9208503978091276,0.010590060629589202
2026-04-22,A01,fin,1.1280188573493026,1.3481161359548293,0.8550193242972788,0.0007586556108281676
2026-04-22,A02,indu,-2.280737845371923,-0.5179597782997574,0.6396264094979018,-0.0035600768523951516
2026-04-22,A03,hlth,-1.4966386899033264,-0.7378685396714577,0.44254562420405297,-0.002824173061511122
2026-04-22,A04,tech,-0.9228864418952676,-0.8690505272781043,1.2496652670437771,0.011863802014117438
2026-04-22,A05,fin,1.461178866720329,0.4869468337533127,0.6353711428612774,0.021984881105770727
2026-04-22,A06,indu,0.2825869829192965,0.2046816630459002,0.7400142363043355,-0.03126709195615821
2026-04-22,A07,hlth,0.7673172404612268,0.35756324599170497,0.6369062833722101,-0.041876102144972206
2026-04-22,A08,tech,-1.1401609191262305,-1.407153386825651,0.3407914080021059,0.01547426427652522
2026-04-22,A09,fin,-1.1195358752705262,0.4455782778286036,-1.7836111297141835,0.01927635836415663
2026-04-22,A10,indu,0.4478137167227104,1.384570642949176,0.08362107741055723,-0.018621205523375907
2026-04-22,A11,hlth,0.05827433093544655,0.7224212417880697,-0.5561919588491252,-0.03696361080717079
2026-04-23,A00,tech,-1.2798409576400205,-0.5891555816194934,1.2873311116050654,-0.00614330606689202
2026-04-23,A01,fin,1.681816619300824,1.4120304294705175,1.0999796503420836,0.005132675200067127
2026-04-23,A02,indu,1.7289953408857035,0.1382722317991456,-0.1322286565311721,0.04286720469643562
2026-04-23,A03,hlth,1.359220600295612,0.877843637709852,-1.2442058788608694,0.02332114897145064
2026-04-23,A04,tech,0.2552134168558746,0.7760702233390663,-0.31910659701089783,0.001249762449252819
2026-04-23,A05,fin,1.3506251209526567,1.5809718280046523,0.21723119481052466,0.010378246679832287
2026-04-23,A06,indu,0.012053180601825543,0.623939332152421,-0.2020832453894041,0.0009324602844912634
2026-04-23,A07,hlth,0.20279727689777938,0.16530601796932143,-0.5778941080776558,-0.0032470905883198366
2026-04-23,A08,tech,-1.093471370461983,-1.2724571561048785,0.2528848149698989,-0.02602242942961367
2026-04-23,A09,fin,0.39699130449884,-0.37232538326564835,-0.5039577414106104,-0.001433072334143225
2026-04-23,A10,indu,0.0603859284244171,0.24903309274730645,-0.628066083725374,-0.014680421419352599
2026-04-23,A11,hlth,-1.3026521168344645,-0.6842884611650273,0.31145283430343956,-0.030216919245800788
2026-04-24,A00,tech,-0.4019925801292048,0.8616413223482388,0.9086013598921112,0.022675826258053214
2026-04-24,A01,fin,0.24410438897835213,0.19221895847562137,0.031085587771152785,-0.05248027110614535
2026-04-24,A02,indu,0.2732040228521227,1.2434574320171343,0.2785759145118061,0.009011493580024963
2026-04-24,A03,hlth,-1.1394290010915746,-0.8535794905561972,0.013985221865292462,0.02667104803170517
2026-04-24,A04,tech,-0.4812411238654122,-0.2582340910781019,0.3365831266054347,-0.024480579793295928
2026-04-24,A05,fin,1.4377769399164624,1.2257285415272243,0.4249658974361492,-0.001845022476132053
2026-04-24,A06,indu,-1.1620795127342871,1.0938565487065202,-1.9369669327054153,-0.019706156395509565
2026-04-24,A07,hlth,-2.116654448970531,-0.9708867693724983,0.6665726686095336,-0.0263535387174327
2026-04-24,A08,tech,-1.8618451532425115,-1.727650325240636,-0.9820194198303006,-0.013972620713430847
2026-04-24,A09,fin,0.029109946576669203,0.6017756847691831,-1.4422991355594112,0.02866614545999677
2026-04-24,A10,indu,0.03091727803269891,-0.19545742762771565,-0.05841124385868244,0.036871402621881204
2026-04-24,A11,hlth,-0.11761085542512094,-0.3761777085383101,0.08398100331445427,-0.0071892279225034385
2026-04-27,A00,tech,-0.6935061645722808,-1.9864742216963893,0.3896917053200022,-0.003020410516875348
2026-04-27,A01,fin,0.8310318576679744,-0.4406734171986433,0.10255318372626686,-0.0010952189250551842
2026-04-27,A02,indu,-1.342175166370907,-1.4393446501372416,-0.1474424899181674,-0.007437102936976298
2026-04-27,A03,hlth,-0.40694374877255896,-0.6194979566379202,1.5882761071492624,-0.0021874241256945957
2026-04-27,A04,tech,-0.5848741349330007,-0.6544450708059363,-0.6222074452947179,0.002171700250471612
2026-04-27,A05,fin,-0.04658727033933937,-0.009462415448987318,2.0602981705240784,0.018766643115608637
2026-04-27,A06,indu,0.2788642846472388,0.00815720075959886,-0.2254314492280993,-0.021106640879762207
2026-04-27,A07,hlth,-1.0078929496235447,-0.07592129841043693,-1.2770164449702281,-0.027471003656510073
2026-04-27,A08,tech,0.7242826774562282,0.1013874908105385,0.0699195809948253,-0.01896934644792274
2026-04-27,A09,fin,0.06300236833469973,-0.47328911785103595,-1.0762452003187681,0.006030342816712937
2026-04-27,A10,indu,-1.8919462533119105,-1.0370370542060603,-0.7517558478135002,0.017331162559681267
2026-04-27,A11,hlth,-1.958591440397031,-2.292399250233593,0.39703330001549114,-0.016461154526378335
2026-04-28,A00,tech,0.5555820886501248,-0.30161124345625273,0.38288573638504947,-0.0011008284843941484
2026-04-28,A01,fin,-0.6221677002542582,-0.48824343562735306,-3.6484128252147836,0.035154826803063956
2026-04-28,A02,indu,0.9874051450464006,1.2553572804626336,-1.723463407405418,0.0005552246517780369
2026-04-28,A03,hlth,1.157507758021134,1.3298366136650857,0.45176860094098414,0.012905877375888814
2026-04-28,A04,tech,1.436301756563291,1.1323770692713337,0.47752933726679525,0.00109982042776846
2026-04-28,A05,fin,0.5294134071257222,0.9024257607287769,-1.1624287801399305,0.0036319193876395623
2026-04-28,A06,indu,1.3634287120856987,1.2488601238562804,-0.7121020418789388,0.005574048457064224
2026-04-28,A07,hlth,-1.8807984279740577,-0.5963751446262473,1.370540988614132,0.0014432876075669591
2026-04-28,A08,tech,-0.31790654862846257,-0.04891908986565713,-0.48403013157267616,0.022034524516429687
2026-04-28,A09,fin,-0.8670052563234263,-0.8203226687690192,2.242920312402985,0.029479858926772885
2026-04-28,A10,indu,0.11922586112739209,0.2849628569489886,-0.001919853176346149,0.006669305082692905
2026-04-28,A11,hlth,-0.5714492191967373,-2.1583710789493815,0.4080361768812668,0.009505140843925095
