row_id,feature_x,feature_y,feature_z
54,0.5438634209875942,0.1226028532871087,-0.21979994200252395
55,-0.6815347187300954,0.38905761008470463,-1.4915256762115539
56,-1.309156727498935,-0.23936217857206968,0.02935224893573434
57,0.5510503657397708,1.0250902645927689,-0.12538051305412307
58,-1.7798901416559785,-2.4064611788419534,0.7345724464441672
59,-1.906161660331394,0.7057716572359704,0.2693174403164134
60,-0.4237156949207597,0.5125941165275955,-0.7001057786744613
61,-1.1957473774753868,-1.7532337192826855,-0.025569030385755392
62,1.1049110277530658,0.691929146618526,-1.1111513380228069
63,-1.0469626777247363,-1.4764505098099432,-0.19738294315722574
64,5.79253268468757,-6.093409663383128,5.16062835517309
65,-0.05878612804813181,0.03583664557342673,0.17732412253041654
66,-0.6558654250808876,-0.5882422007073926,-1.216554646361836
67,0.9599720263563887,-0.23048756222649283,-1.0574835571560863
68,1.7325840924078197,-0.575115917044367,1.0578577814121723
69,0.27275829606962776,0.2191240483800337,0.4843828876970068
70,1.7843966045229027,0.8563706742603334,0.03775870612683198
71,0.3596208756220513,1.3737698499083095,0.09246147078253036
72,1.4313022389885683,1.9865512429942305,-0.7738264223461854
73,0.6927465961582515,-0.6394280250142713,-0.22439796195784642
74,0.17838679206779337,-0.9367946044020186,0.8655161656078149
75,1.2962904882203183,1.1397221501724943,-0.994273942492919
76,-0.7421494411786937,-1.2048438770024894,-0.6853424717003941
77,-1.3318327632437699,-1.0728741170788323,-0.10581236600923286
78,-0.6671970646582136,0.6697509801913882,-0.0015905209147407833
79,0.7906281678733227,-0.1544226922441055,0.2712945404036538
80,1.2311892011847354,2.542813099118407,0.1882424660535012
81,-0.6378433567044992,-0.1935251828374933,0.13724492433618468
82,0.25636172340514596,0.9017372049041368,1.5488428155325114
83,-0.8745678839057388,-0.20920888262590687,-2.052064070659815
84,-0.7855180045697162,0.8845185754037543,-1.4098663578146462
85,-0.06969062979983623,-0.20760390871237733,-0.646644904237013
86,0.17358082373324976,0.48209714388448355,-1.5096738878656082
87,0.4263701534312451,1.9018108154837925,0.3288636632937055
88,-0.004881852424892876,-0.30074499318576725,0.17814159894214518
89,-0.14230762232915625,-2.6930664229158596,-0.3314213561438644
90,-0.6638162137058694,-0.8739457114742484,1.5895280875350786
91,0.044313658596813583,-0.555453236650119,1.7993138970154152
92,-0.4413591250541586,-0.06041822899933731,-1.9373689543006176
93,0.7902577399845618,0.5428766033652013,-1.3714448405637039
94,-1.4503995346664023,-0.5215430929390193,-0.2297376993412338
95,-1.547638452378127,-1.18828759835776,0.4144450099370182
96,-0.4453649566526372,-0.2666659364217262,1.0799643430282335
97,-0.8381000188773293,-1.560657853623007,-2.238092534417833
98,-0.774545732107146,-0.4902255741349843,1.2139129585281274
99,0.346158738351134,0.358922392649484,0.6703335571962479
100,-0.6780260555310065,-1.5801331051752323,0.7061608443758477
101,-0.7971345234689007,-0.13795147317013345,0.2219210532498623
102,0.49458307100784515,0.7246606409538368,-0.38072114002307167
103,-0.7023169585318287,-0.8441065946031515,-2.2273320248932365
104,-0.06789643597055253,0.1733885813086978,1.1194766934522689
105,-0.9347817106417956,0.29100328848012197,-0.8179716207733526
106,-0.22166077358377345,0.2195977817311485,1.0493398581506617
107,-0.6141391922565009,-1.0779556881127603,0.6628538398406368
108,-0.4154261159638202,-0.09584928575327162,-0.4279533404421431
109,2.1451380733997105,1.2709886807611468,-0.18222285635013208
110,-0.9963973596025097,-0.14338839797487477,1.2465054783300282
111,-0.6388535995347066,2.1689393417054412,0.14328649508085192
112,-1.2515812326865732,0.08962250935869931,-1.6073153538924774
113,-0.7059011089623974,-1.6646711371585454,0.34015594117075343
114,-0.7539877167693136,-0.39195531309465986,-0.33746123349914553
115,0.12682713923872094,-2.0350571619088575,-0.13862893559481757
116,0.773478036839287,-0.3562225755552127,-1.5563822421017375
117,1.3366316888304675,1.0427776253848136,0.28533308957124465
118,0.27163353050744865,-0.14169981378708854,-0.02945732536801074
119,-0.5842980370999226,-1.1257826750275381,-0.2618755971548941
120,0.24581591441237105,-0.6262162383761091,-0.4554690815435533
121,-2.6805556921152913,-1.5024526284316597,0.6870727059962547
122,0.38619664946423743,-0.8328762658617855,-0.9007615632975194
123,-0.23410293228281276,0.9833213308117027,0.20556084648641218
124,0.9661996508271599,-0.13542495956552036,0.0062252274252112254
125,1.3805906861534858,0.39938125080110337,1.348608437073379
126,0.7674680950189565,0.7847827248895115,-0.500620524451563
127,1.3042890461123795,0.3947281192559317,0.10222742587544555
128,-2.5842260211416863,-1.3840020117777208,-0.3623643944116847
129,0.5237242226992185,-0.6075136759007141,0.12345389285320897
130,-0.9267389256008999,-0.7693379667284471,0.6155203205341013
131,-0.13713105096836767,0.901747691485384,0.19909780619811482
132,-1.3983700879993277,-0.7579125043162291,-0.37300436396386
133,-0.04497381389513473,0.14328592573057075,-0.10741560362435228
134,0.2635233809197995,1.094759528767109,-0.5990521359680353
135,-0.44573238140448657,0.28197505396725686,0.8502688884054563
136,7.005242076519669,-6.283730088577644,4.469157531621057
137,0.5407635756677628,-0.8325603494776067,1.365321869360635
138,0.6434305397812722,0.816450153055839,-0.49587879738967
139,-0.21673325580373456,-0.3112450876429916,0.25802763703527937
140,0.6217812995071407,-0.028800401964527635,-0.8600592995263439
141,-1.3404916163600111,-1.7848525815614937,-1.4015882826424328
142,1.7841120045812515,-1.1727936228201445,0.8851449253156111
143,-1.1319923875210083,-0.6255114261350515,-0.11306785286124045
144,0.8342614335960786,0.66754071915132,-1.3307137240817186
145,-0.6557100617738579,-0.8752918453034765,1.1018556128120376
146,-1.4431973306887993,-1.455336180997683,2.7409894110471815
147,0.2679762741149043,-0.0012528978821010348,-0.6840389807506468
148,0.08786808816023614,1.8784673971341004,1.2522313824465228
149,0.005172442353842293,-1.2225129137823538,1.2537500477533488
150,0.7244696036762379,0.7376178866785629,1.1064726573257901
151,0.7609893073143004,-0.512730451691904,-1.7976517253929194
152,0.677086111112491,0.8429137022070123,-0.7379555705396635
153,0.6468377307942228,0.8078518282079362,0.891255816560869
154,7.131404282840195,-5.701270419491443,5.513380052600289
155,0.44334313784253176,1.6510731354287418,-0.9169358579674273
156,0.8473831317656838,-0.42172553651271893,-0.024311346380734997
157,-0.5086404340140709,-1.0867383877316201,-0.03002718068861163
158,-0.28269796513068757,0.49299494723788145,0.12761789088480222
159,-0.06297550284580107,-0.25827046053092817,-0.5121009627596862
160,-0.7002028150194791,-1.0816508533113693,0.5574208496662149
161,-0.26288278647532026,-0.30890805116570064,1.3383163585174185
162,-0.5085214227352535,0.48405828645817706,-0.4352276777915922
163,0.6916166939165446,1.2646702620564194,0.4279219597754283
164,-0.4402922996816555,-0.11997664494121595,1.7095301660568882
165,-0.3671694412934986,-1.6611723583985814,-0.5846360290103083
166,1.9646340713807258,1.8708677966211487,0.9654055601964957
167,-0.43159202973265076,1.1080653865309866,1.650373139088622
168,7.161536232674646,-5.105396823259602,5.0172878570608255
169,0.8296853106987192,-1.2968392649080365,0.30379271831937465
170,0.5863497970531169,-2.4604800886907605,1.9220565155899472
171,0.5261282904695666,-0.7835250930363487,0.35133165552427775
172,1.8254820513629397,1.504820513498424,-0.7494230407779955
173,-0.958391358000099,-0.2520108417161415,-1.4720947216031606
174,-0.8451780448745446,-1.2029956551052348,0.994863980725338
175,0.183363761262666,-0.7006597664261709,1.533590373809343
176,0.9051332224425191,1.6530069992396381,-0.244167239525304
177,-0.5115658074917853,-0.45448437995771235,2.3630172989754143
178,-0.7322258110787198,1.9414333999616158,-1.0765800759554145
179,-1.7331232249270825,-0.7820010223734815,0.13031180434058823
180,-0.47069829517139516,1.506041482389021,0.2935636398703676
181,-1.9319437689678907,-0.9623409235806009,-0.7967810524268751
182,0.9980489448701177,-0.05421209622647145,-0.34307441094494184
183,0.2779928228050084,-0.04024215916977161,-0.38214850670101297
184,0.20861874098539346,0.9513274416514346,-1.7173103410749027
185,0.48370768248044255,-0.14695515178587046,-0.34639061996066295
186,0.127722087322106,-2.152128100468632,0.5821674611208946
187,-1.3641146127908168,0.6900281844295392,-0.07838123319957736
188,0.14337476499878277,0.22713121637542882,-1.351832694887957
189,1.2369397087470893,0.05664204179885944,1.3174240800146162
190,0.6455642557469178,-0.40091135266188477,0.02785501177018452
191,0.8451858185966613,0.6444183491005364,-0.639558212712125
192,0.4328487273664191,2.7777934881166373,0.27553549007182204
193,-0.696901527031659,-0.10964860220250036,2.35311163664045
194,1.2573823814665068,-0.014833302626280914,1.024481714867821
195,-1.113570994666524,-1.0482899417916196,0.6368153154374109
196,-0.14079749882533943,0.42996973150020074,0.17813052884934563
197,-0.16933226822312547,0.2711142734622651,-1.830455163730653
198,0.492565275234061,0.15358328955212605,-0.359191165735459
199,0.4139009826147157,-1.8764155958977529,1.9245992019710214
